,Viscosity,T,CaO,Al2O3,SiO2,CaF2,MgO,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35,result_36,result_37,result_38,result_39,result_40,result_41,result_42
226,21.5,1623,0.332,0.152,0.362,0.0,0.154,10.218571569992696,10.529057723213896,10.869112122712119,11.119573606606576,11.040649384639913,11.731834339170632,11.81560017782649,11.60853268026192,12.101154179066736,12.1346367456714,11.738388898629957,11.903414577233299,13.090321607815955,13.091105994989181,11.645020671826021,11.654532658453704,11.872406640963892,12.02559197329734,12.278529764210159,10.860987438494305,10.938879700327028,11.131624991658377,11.04127538470562,11.248346926674007,11.66113445081751,11.77913005816318,11.701237796330457,11.77913005816318,11.739212076763303,11.697833225284992,11.697833225284992,11.755071812173398,11.716317553821455,11.716317553821455,11.727543147132623,11.784781734021031,11.845803658751548,11.750945713074747,11.808184299963155,11.808462849277774,12.106335289311865,12.106335289311865,11.954925868150873
227,2.48,1823,0.605,0.106,0.094,0.046,0.149,10.218571569992696,2.7340647126577524,8.313868436341966,6.209947654833409,5.858023432866746,5.822994893368127,5.774411928678213,6.008205243803626,5.839860106930484,5.91530421585494,5.782203214050423,5.789342503292395,6.213743673774841,6.129147176043135,5.745987260683836,5.7451702682634265,5.717794107125532,5.705387967609939,5.588825998916633,5.893077329209025,5.892547508438709,5.799587256509373,5.8003252614843595,5.897333730069076,5.884169003232095,5.890510058722622,5.752988405123157,5.752458584352841,5.828277178123989,5.828703881178047,5.568370469561785,5.5678463493849115,5.5682711714221504,5.581373418683829,5.554019933043217,5.553495812866344,5.66641879236883,5.628493151669881,5.6279690314930075,5.628011364864285,5.534164712860956,5.536298116401837,5.6603164948928
228,8.2,1673,0.378,0.119,0.353,0.0,0.15,10.218571569992696,10.267285569874325,10.77172899501756,10.954698108226133,10.82977388625947,11.309509530853333,11.79852112439356,11.220130102820274,11.869968308627529,11.511084750180252,11.846749620955677,12.025189254132512,12.552741641247335,12.43642054852275,11.73685377306684,11.747741501005478,11.797119833918032,11.881970968209522,11.935794565234788,10.89213804095962,10.989071368603458,11.129254984308808,11.053822604399766,11.171854752160954,11.139650506849222,11.276047651689673,11.179114324045837,11.276047651689673,11.412593963701807,11.375992561700876,11.375992561700876,11.443760470837814,11.4093701280873,11.4093701280873,11.340649556803516,11.408417465940452,11.455395096693913,11.364940121056303,11.43270803019324,11.432978601264956,11.697630562279652,11.697630562279652,11.590023175911245
229,10.9,1773,0.209,0.086,0.487,0.0,0.218,10.218571569992696,14.164782075152397,12.316317588061127,13.409511084112719,13.453586862146055,13.246577081239945,13.55504265742324,13.258468970145934,13.228016838008605,13.04374763082317,12.758901131449655,12.890899213486358,12.390251234897974,12.564755926163361,12.92929614721373,12.933808091363488,12.840498847379905,12.72389923783706,12.943728677317907,13.924082431710993,13.76793872552042,13.856154361608066,13.928509635581467,13.81481872438751,13.76760310266037,13.65690006086433,13.813043767054907,13.65690006086433,13.525955935786724,13.527634833948715,13.527634833948715,13.432728661334613,13.43421975550065,13.43421975550065,13.490203953309631,13.395297780695529,13.394755006637089,13.491571981935472,13.39666580932137,13.397061421062824,13.383943421132164,13.383943421132164,13.446225058698316
230,3.3,1823,0.615,0.27,0.115,0.0,0.0,10.218571569992696,3.3448664037834206,8.490305781605636,6.594657151054442,6.232732929087779,6.207704389589159,6.159121424899245,6.382311253273026,6.205143703799443,6.268655740357079,6.071352782249978,6.080087019088561,6.466327859389425,6.360743323473171,6.010940783285852,6.009941271282159,5.885028851223262,5.960338311102095,5.813395526263166,6.041822574534908,6.041817666185293,5.926926634400512,5.928385248541301,6.046740025820583,6.0516194320619325,6.062025768832077,6.062030677181694,6.062025768832077,6.37296722044153,6.373748381172431,6.373748381172431,6.373743475162767,6.374519487503126,6.374519487503126,6.279860840000594,6.2798559339909295,6.2798559339909295,6.257372049270015,6.2573671432603515,6.257449666731206,5.78976297273175,5.78976297273175,5.929075133642765
231,16.0,1623,0.363,0.057,0.436,0.0,0.144,10.218571569992696,12.68140653956149,11.703933903437875,12.475216593290213,12.36529237132355,13.087477325854268,13.171243164510123,13.095666360625685,13.468235523318574,13.729316560953126,13.220530039149914,13.41929024873847,14.727151087510107,14.72573365944743,13.24503896645832,13.256495392341389,13.42590651484419,13.71265548502408,14.039439917658406,13.538405214544238,13.534215251932569,13.914695431568145,13.71272583693349,13.916192608193871,14.463414923847406,14.503284888076575,14.507474850688244,14.503284888076578,14.401812703324104,14.329730275985233,14.329730275985233,14.325716799295517,14.260171590834739,14.260171590834739,14.321980769433566,14.31796729274385,14.435641181728943,14.311641415135774,14.307627938446059,14.30797439305108,14.432459828501285,14.432459828501285,14.283486381988018
232,5.23,1723,0.539,0.059,0.402,0.0,0.0,10.218571569992696,11.692489515834218,11.312689003223873,11.852353599408541,11.56642937744188,11.942587304750813,12.482931622095446,11.933158846588375,12.332187742176764,12.00460366987527,12.393995167811365,12.568422036622287,12.49957538691147,12.012787143752668,12.360303221253197,12.370053212941276,12.380365203348212,12.302584808794526,11.864973336852826,12.122138232963671,12.12438341058854,12.521125744199821,12.346406395270431,12.218142156220143,12.055300209493337,12.10007538285787,12.097830205233002,12.100075382857872,12.181576502976355,12.149623257086866,12.149623257086866,12.151805651801144,12.12233313677407,12.12233313677407,12.171175944815642,12.17335833952992,12.17335833952992,12.175196101428526,12.1773784961428,12.177693243286157,12.301705540571472,12.301705540571472,12.26728308021378
233,9.92,1723,0.312,0.057,0.486,0.0,0.145,10.218571569992696,14.135696280336889,12.304007426579652,13.391191584292667,13.332267362326006,13.481425289634938,14.021769606979571,13.5211189515496,13.795722331678757,13.60749254388152,14.046011988107264,14.256886262341364,14.049280654808385,13.944582758745206,14.186217733902033,14.198005037286126,14.219833673040942,14.128460452779969,14.138132346992645,15.172157018965514,15.020008752737098,15.136046478147382,15.181432406798915,15.145380573186856,15.035174792846334,14.928450626204839,15.080598892433255,14.928450626204839,14.991773558883443,14.935523222569667,14.935523222569667,14.84221673273055,14.792234304191346,14.792234304191346,14.965442720486053,14.872136230646936,14.877181486054326,14.941139652034147,14.84783316219503,14.848227791825757,14.86911687929749,14.86911687929749,14.838003553974533
234,5.16,1773,0.497,0.091,0.412,0.0,0.0,10.218571569992696,11.983347463989297,11.426383417877503,12.035548597609033,11.791624375642371,11.872614594736259,12.181080170919554,11.884007961468082,11.928249840042445,11.702354590213506,11.485135249401091,11.596805084717563,11.264924363151444,10.837686916143474,11.491706482986068,11.495523569207215,11.401230589483443,11.308816380430063,10.848311894033543,11.448439872461048,11.44845337037708,11.85212812708874,11.662062150808868,11.478988496150503,11.35919003659685,11.402234258212474,11.40222076029644,11.402234258212475,11.315393799348142,11.316413784706814,11.316413784706814,11.316427269994712,11.317364244202388,11.317364244202388,11.273548871181475,11.273562356469373,11.273562356469373,11.273465881465892,11.27347936675379,11.27380335053893,11.251008819491517,11.251008819491517,11.30944224930504
235,3.72,1823,0.385,0.106,0.36,0.0,0.149,10.218571569992696,10.47088613358288,10.847395622206033,11.082934606966479,10.951010384999815,10.695981845501194,10.64739888081128,10.746881363749349,10.481653657980146,10.391090192882036,9.444764411244789,9.472106370043832,9.413143358226243,9.272920812715805,9.396739993493114,9.39361108635112,9.291700082463002,9.25132425016795,9.120105847168611,8.645962235894528,8.714532363113562,8.92678594121077,8.832366473211803,8.742933484613241,8.766094068557958,8.874628394505002,8.806058267285968,8.874628394505002,8.712238633920677,8.736063304526546,8.736063304526546,8.787762851377988,8.81009248342505,8.81009248342505,8.682203977521903,8.733903524373346,8.799175803268838,8.667633563176818,8.71933311002826,8.719609881094486,8.517395911450507,8.517395911450507,8.644882578088204
236,3.92,1773,0.405,0.087,0.361,0.0,0.147,10.218571569992696,10.499971928398388,10.858248443334402,11.101254106786527,10.949329884819864,10.938320103913753,11.246785680097048,10.949374475567142,11.044778451010217,10.790207322598935,10.618974449608068,10.716821077154783,10.499702090363805,10.260976791357542,10.547692560015932,10.55103714284563,10.473538421242765,10.38221151912117,10.15252223245211,9.7936960553076,9.863135053344235,10.074311592194043,9.979819718040378,9.88466009843715,9.736558579682164,9.846031562018574,9.77659256398194,9.846031562018574,9.805042193639522,9.805729705602072,9.805729705602072,9.857956937946645,9.858601075036146,9.858601075036146,9.775566739856021,9.827793972200595,9.89143748803508,9.774796166246333,9.827023398590907,9.827301058402739,9.805277951224708,9.805277951224708,9.862810694259199
237,9.5,1791,0.45,0.15,0.4,0.0,0.0,10.218571569992696,11.634317926203202,11.290086235519384,11.815714599768445,11.61879037780178,11.111174301652394,11.75260154068771,11.169363866553944,11.51188747415214,10.463623065958295,10.819636147663406,10.900032481007475,10.610980882563059,10.299791996121757,10.815213095909336,10.816339984627852,10.592618334165081,10.62726954608361,10.294024618532912,10.578306336528158,10.58051618395405,10.9753400539498,10.80222144263984,10.6030810921664,10.55170230293772,10.596336920152016,10.594127072726128,10.596336920152018,10.459511034561068,10.472546017758912,10.472546017758912,10.474694712362194,10.48672735921153,10.48672735921153,10.312445066157942,10.314593760761221,10.314593760761221,10.309980097783335,10.312128792386616,10.31244170114637,10.186955118220519,10.186955118220519,10.281728350285828
238,1.2,1823,0.612,0.191,0.076,0.042,0.08,10.218571569992696,2.2105204059786083,8.165557606328719,5.880196658072524,5.521272436105862,5.493243896607242,5.444660931917328,5.6875429499727135,5.5268901036479345,5.612431480567391,5.534360727022232,5.540132918324252,5.997242943248054,5.927876604645945,5.520087278044201,5.519426730980891,5.466181350554184,5.488264557860868,5.392759649086758,5.758390068533412,5.756140998860163,5.6839627066537375,5.6843229516943925,5.761012950139851,5.732923057865151,5.7344585666765,5.633069583095777,5.6308205134225275,5.803059398472572,5.803284951892028,5.583367118941337,5.581181012787459,5.581405915748214,5.59177350927545,5.544663025223572,5.542476919069694,5.687102239792001,5.603151149975365,5.600965043821487,5.601000343912108,5.450543779485171,5.452091093454933,5.585355845769998
239,9.3,1773,0.417,0.0,0.583,0.0,0.0,10.218571569992696,16.957018377441166,13.557298220086745,15.168183066837432,15.00425884487077,15.00524906396466,15.313714640147953,15.017779061253584,14.893263811709074,14.760730722803544,14.389321460471816,14.547339698310415,13.830669630733532,13.414917225765715,14.85394424829435,14.859345610592722,15.018235423081844,14.625031078476418,14.245482743925272,14.014018787815,14.109350882751205,13.853987954850492,14.31603433138189,14.182444771467388,13.736082196307919,13.876501298863488,13.781169203927284,13.876501298863488,13.73022941039854,13.733094980785747,13.733094980785747,13.800015503986721,13.80243291346136,13.80243291346136,13.945336734381492,14.012257257582466,14.012257257582466,13.938341735496534,14.005262258697508,14.005755503369384,14.055222315459497,14.055222315459497,14.105577446421215
240,5.7,1773,0.646,0.355,0.0,0.0,0.0,10.218571569992696,0.0,7.5679711251396915,4.487914671748791,4.094990449782128,4.324980668876018,4.633446245059312,4.333635487131079,4.7877254286092175,4.333635487131079,4.4879146706809845,4.4879146706809845,5.083128747690511,5.083128747690511,5.333635487131079,5.333635487131079,5.333635487131079,5.333635487131079,5.333635487131079,5.873937792999218,5.848030745654627,5.873937792999218,5.873937792999218,5.848030745654627,5.873937792999218,5.848030745654627,5.873937792999218,5.848030745654627,6.337362111908028,6.337362111908028,6.337362111908028,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.337362111908028,6.3149753102838275,6.3149753102838275,6.337362111908028,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.357045479984503
241,5.5,1673,0.298,0.055,0.371,0.0,0.276,10.218571569992696,10.790829876553468,10.96737565443132,11.284449104987019,11.239524883020355,11.63926052761422,12.128272121154446,11.571282802770433,12.192320298400226,11.877073664443383,12.221987663745889,12.409526201730607,12.933628417689327,12.901201029315455,12.133461970357764,12.144904879891005,12.216720894774527,12.287833724454345,12.40835830853069,11.45183248880177,11.50340274128498,11.763482131839393,11.652849734063428,11.697361339296283,11.705181533783442,11.797460288146159,11.74589003566295,11.797460288146159,11.924297932319707,11.881834777258069,11.881834777258069,11.922701390701896,11.88306261463417,11.88306261463417,11.893480234821293,11.934346848265118,12.09691862636522,11.912516644330047,11.953383257773874,11.953669846640391,12.211388358565857,12.211388358565857,12.100728379647084
242,1.31,1823,0.49,0.157,0.192,0.082,0.079,10.218571569992696,5.584472604577536,9.16988748557345,8.005258637198224,7.768334415231561,7.618305875732942,7.569722911043028,7.754033287994156,7.546050790788991,7.564277996864922,7.131567865648346,7.146150243674503,7.392469873309568,7.265249538758147,7.010698685075336,7.0090299345996065,6.902956307086818,6.925890109272627,6.768044258863645,6.544258181934204,6.560988796551753,6.38403667916649,6.391129360442583,6.568882548655624,6.6123781516904145,6.651370723631008,6.166555338084711,6.18328595270226,5.748105473517626,5.751736565271391,5.315510953833214,5.330516556584566,5.334081332515587,5.368619393284841,5.244909949020018,5.25991555177137,5.642962594638231,5.470677094338612,5.485682697089964,5.485764919520504,5.298362958175552,5.307094512132435,5.439173132381929
243,2.68,1823,0.351,0.104,0.327,0.0,0.219,10.218571569992696,9.511054904671116,10.495273535601598,10.478391112904857,10.380466890938195,10.091438351439574,10.042855386749661,10.159000491726008,9.90380098970595,9.83582351152153,8.990386518359774,9.015222130935571,9.016225352260468,8.922643109109323,8.904671613563725,8.901829522909747,8.811147799232597,8.769655543392485,8.695977650682511,7.941281968427731,8.083540725880033,8.07844809013561,8.039326330848958,8.106408307924688,8.060089130615584,8.239771100368179,8.097512342915877,8.23977110036818,8.12517428763867,8.143049659827927,8.143049659827927,8.232263669921991,8.24920837595297,8.24920837595297,8.096731591738848,8.18594560183291,8.220224162287085,8.076351446388417,8.16556545648248,8.165813325589761,7.926836131545426,7.926836131545426,8.053674287705519
244,15.0,1773,0.398,0.125,0.477,0.0,0.0,10.218571569992696,13.873924126997316,12.193768180461872,13.226316085912227,13.081391863945564,13.063382083039453,13.371847659222748,13.075207502322222,13.0546646706148,12.86489522540855,12.589065680509847,12.718353329650519,12.240207651998437,11.939403501600346,12.73424734687573,12.738666643301674,12.54783193447917,12.531640317188696,12.258432548551607,13.680589722002658,13.545529836853099,13.723326062390978,13.706220551079124,13.590019491421248,13.534465134623439,13.444661384176474,13.579721269326033,13.444661384176474,13.317979513965266,13.319557859376538,13.319557859376538,13.233446222709933,13.23485479212209,13.23485479212209,13.18600880678512,13.099897170118517,13.099897170118517,13.18859040660518,13.102478769938577,13.102864593277703,13.05566714734207,13.05566714734207,13.12141920389137
